,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
1926,3123,1,0,3.0,111,6,62,1501,400.0,4437
1927,2722,0,1,4.8,7023,53,21,1324,1500.0,5047
1928,464,1,1,4.9,16345,71,52,740,1600.0,1788
1929,1195,1,1,4.2,7193,71,56,705,1400.0,4523
1930,2770,1,1,4.4,4099,71,21,1527,1400.0,839
1931,2343,1,0,4.6,1193,71,5,32,1500.0,383
1932,1959,0,1,4.4,1496,71,57,707,1900.0,5047
1933,1334,0,1,4.5,3421,53,20,1394,1300.0,5047
1934,992,1,1,4.4,3061,53,21,1350,1500.0,1809
1935,2615,0,1,4.3,1585,71,54,689,1500.0,5047
1936,44,0,1,4.7,881,71,20,813,1600.0,5047
1937,3010,0,1,4.6,2726,71,56,1314,1400.0,5047
1938,2786,1,1,4.3,994,71,20,130,1300.0,5047
1939,262,0,0,4.3,1303,53,20,1303,1000.0,5047
1940,1992,0,1,4.7,163,71,5,910,1500.0,5047
1941,1421,1,1,4.4,889,71,20,1065,1400.0,5047
1942,3031,0,0,3.9,1225,71,20,1363,1100.0,5047
1943,1590,1,1,4.3,715,71,20,1002,1500.0,703
1944,3109,1,1,4.0,942,71,57,669,1300.0,5047
1945,388,0,1,4.2,505,53,37,1622,2000.0,5047
1946,187,0,1,4.1,237,71,37,764,2000.0,5047
1947,2881,0,1,4.3,760,53,37,741,2500.0,5047
1948,3149,1,0,4.3,894,71,13,464,600.0,5047
1949,2585,1,1,4.5,125,71,20,1081,700.0,5047
1950,2828,1,0,4.2,258,71,20,1451,700.0,5047
1951,903,1,0,4.3,149,71,13,473,800.0,5047
1952,2162,1,0,4.3,754,71,20,1494,500.0,5047
1953,2150,0,0,4.1,239,71,62,1322,500.0,5047
1954,292,1,0,3.5,341,71,20,604,850.0,4702
1955,2355,1,0,2.9,827,71,20,113,800.0,1368
1956,2651,1,1,4.1,322,71,26,3,1200.0,1520
1957,3007,1,1,4.1,481,71,20,63,900.0,3060
1958,2852,1,1,3.7,194,71,20,1156,800.0,3672
1959,1878,0,1,4.0,119,71,20,1196,1000.0,5047
1960,1256,1,0,3.7,833,53,20,286,550.0,1240
1961,2384,1,0,4.1,248,71,20,615,800.0,4773
1962,758,1,0,4.0,44,71,62,1453,300.0,2996
1963,1338,1,0,3.7,132,53,20,1156,750.0,5047
1964,1509,0,0,2.6,330,71,20,43,600.0,5047
1965,574,0,0,3.8,111,53,20,1196,600.0,5047
1966,2772,1,0,4.2,233,71,62,220,150.0,2192
1967,988,0,0,3.0,197,71,20,1196,700.0,5047
1968,2541,1,0,3.8,135,71,20,1589,400.0,2727
1969,79,1,1,3.9,42,71,62,305,500.0,992
1970,1578,1,0,3.7,94,53,13,360,700.0,5047
1971,1873,0,0,4.3,384,71,30,956,150.0,5047
1972,1860,1,0,3.3,213,71,20,1197,600.0,1259
1973,3139,1,0,2.6,155,71,20,1384,600.0,5047
1974,2496,1,0,3.2,97,71,62,1573,250.0,5047
1975,634,0,1,3.9,125,53,46,806,2500.0,5047
1976,1563,1,0,3.5,53,71,62,99,500.0,5047
1977,830,1,0,3.2,61,71,62,1327,250.0,5047
1978,1384,1,0,2.9,243,71,62,1268,300.0,5047
1979,1633,0,0,2.2,187,71,62,1547,200.0,5047
1980,930,0,1,3.9,52,71,46,766,1900.0,5047
1981,2916,1,0,3.3,294,71,62,1055,400.0,5047
1982,1063,1,0,3.1,117,71,20,1196,550.0,5047
1983,2034,0,0,3.5,68,71,62,1156,250.0,5047
1984,2086,1,0,3.2,44,71,62,1476,600.0,5047
1985,1383,1,0,2.9,317,71,62,1355,400.0,5047
1986,1461,1,0,3.2,135,71,62,258,400.0,5047
1987,798,1,0,3.8,54,53,62,1386,400.0,3536
1988,128,1,0,3.2,204,71,20,1185,500.0,5047
1989,1362,1,0,3.8,170,71,62,84,300.0,5047
1990,1863,0,0,2.9,108,71,20,64,800.0,5047
1991,2245,0,0,3.5,132,71,62,868,300.0,5047
1992,3109,1,1,4.0,942,71,57,669,1300.0,1335
1993,215,0,1,4.1,106,6,21,1105,1600.0,5047
1994,2937,1,1,4.4,2182,6,5,1227,1400.0,4430
1995,2267,1,1,4.1,3020,6,20,1398,1000.0,5047
1996,2798,1,0,4.2,793,6,26,800,1700.0,4479
1997,2389,1,1,3.9,392,6,4,282,1500.0,2605
1998,2449,0,1,3.6,255,6,46,1397,1500.0,5047
1999,1075,0,1,4.2,707,6,27,1196,1400.0,5047
2000,3047,0,0,3.8,46,6,49,898,2000.0,5047
2001,464,1,1,4.9,16345,71,52,740,1600.0,1787
2002,1195,1,1,4.2,7193,71,56,705,1400.0,4523
2003,2343,1,0,4.6,1193,71,5,32,1500.0,382
2004,1959,0,1,4.4,1496,71,57,707,1900.0,5047
2005,992,1,1,4.4,3061,53,21,1350,1500.0,1809
2006,1959,0,1,4.4,1496,71,57,707,1900.0,5047
2007,992,1,1,4.4,3061,53,21,1350,1500.0,1809
2008,2651,1,1,4.1,322,71,26,3,1200.0,5047
2009,634,0,1,3.9,125,53,46,806,2500.0,5047
2010,215,0,1,4.1,106,6,21,1105,1600.0,5047
2011,2937,1,1,4.4,2182,6,5,1227,1400.0,4430
2012,3010,0,1,4.6,2726,71,56,1314,1400.0,5047
2013,2798,1,0,4.2,793,6,26,800,1700.0,4479
2014,644,1,1,4.5,1365,6,21,40,1800.0,4157
2015,2389,1,1,3.9,392,6,4,282,1500.0,2605
2016,2144,1,1,4.1,1691,6,21,1156,1100.0,5047
2017,2722,0,1,4.8,7023,53,21,1324,1500.0,5047
2018,1195,1,1,4.2,7193,71,56,705,1400.0,4523
2019,2770,1,1,4.4,4099,71,21,1527,1400.0,839
2020,2343,1,0,4.6,1193,71,5,32,1500.0,382
2021,1959,0,1,4.4,1496,71,57,707,1900.0,5047
2022,992,1,1,4.4,3061,53,21,1350,1500.0,1809
2023,992,1,1,4.4,3061,53,21,1350,1500.0,1809
2024,1992,0,1,4.7,163,71,5,910,1500.0,5047
2025,2651,1,1,4.1,322,71,26,3,1200.0,5047
2026,906,1,1,4.3,3126,49,20,1416,1500.0,5047
2027,2039,1,1,3.8,203,66,20,1258,1200.0,5047
2028,1480,1,0,4.0,48,8,20,1019,1500.0,5047
2029,2021,1,1,4.0,929,8,20,1491,800.0,1752
2030,2287,0,0,2.8,130,8,20,1440,650.0,5047
2031,34,0,1,3.9,105,8,20,585,1000.0,5047
2032,1974,0,1,4.5,2194,66,20,1103,1800.0,5047
2033,1326,0,1,4.4,2111,48,37,1314,2200.0,5047
2034,2888,1,1,4.0,1909,49,20,1663,2100.0,5047
2035,2225,0,0,4.6,979,49,37,1654,3000.0,5047
2036,1970,1,1,4.4,1105,12,21,208,1200.0,5047
2037,563,0,1,4.3,148,78,37,18,2800.0,5047
2038,1645,1,1,4.5,1394,12,21,558,1700.0,5047
2039,2195,1,1,4.3,763,48,20,1494,1400.0,5047
2040,266,0,1,4.4,1065,78,20,1325,1600.0,5047
2041,743,0,1,4.3,678,66,37,805,2500.0,5047
2042,923,1,0,4.0,3209,12,20,1402,750.0,2097
2043,1566,0,0,4.3,687,49,37,812,3000.0,5047
2044,213,0,1,3.8,64,49,20,167,1500.0,5047
2045,1496,0,0,4.1,1022,65,20,1231,500.0,5047
2046,2878,0,1,4.2,347,48,21,1375,1000.0,5047
2047,212,0,0,4.3,471,48,25,173,1500.0,5047
2048,2827,0,1,4.3,622,65,37,1326,3400.0,5047
2049,3073,0,0,3.9,53,66,37,143,2000.0,5047
2050,2363,0,1,4.3,334,66,20,1279,1200.0,5047
2051,2148,1,0,3.9,169,66,21,1156,1700.0,5047
2052,2207,1,1,4.2,576,73,20,570,1200.0,5047
2053,500,1,1,4.3,1048,48,20,981,1600.0,5047
2054,1315,0,1,3.9,310,65,37,1347,2000.0,5047
2055,2930,1,1,4.0,188,74,21,1361,1300.0,4511
2056,693,0,0,3.9,183,78,20,1320,2200.0,5047
2057,2838,1,0,3.9,158,27,20,608,1300.0,5047
2058,2080,1,1,3.8,198,49,20,982,1600.0,5047
2059,1782,0,1,4.2,271,49,37,994,3000.0,5047
2060,523,1,0,4.1,119,66,20,640,1000.0,0
2061,2489,0,0,3.1,120,48,21,1304,1200.0,5047
2062,1762,0,0,2.8,253,27,20,1196,1000.0,5047
2063,753,0,0,3.9,89,76,20,1393,1400.0,5047
2064,1942,0,1,3.9,100,65,20,1156,1900.0,5047
2065,556,0,0,3.0,107,49,20,1304,800.0,5047
2066,471,0,0,3.7,145,66,22,571,1000.0,5047
2067,2580,0,0,3.7,67,66,20,1547,500.0,5047
2068,2504,0,0,3.8,52,66,20,1314,1200.0,5047
2069,3099,0,0,2.3,116,66,20,602,650.0,5047
2070,2449,0,1,4.0,324,15,46,1397,1300.0,5047
2071,258,1,1,4.2,474,15,20,1272,1700.0,3846
2072,3148,1,1,3.8,91,15,20,1429,1800.0,5047
2073,1982,0,1,3.7,100,61,20,1570,1600.0,5047
2074,218,0,1,3.9,156,15,20,1446,1100.0,5047
2075,220,1,1,4.2,935,12,13,385,750.0,5047
2076,477,1,1,4.3,2660,49,13,406,1200.0,5047
2077,2951,0,0,4.2,618,8,13,369,500.0,5047
2078,952,1,0,3.8,72,8,13,343,650.0,4466
2079,404,1,0,3.6,104,8,13,404,800.0,5047
2080,1406,0,0,3.6,46,8,13,332,350.0,5047
2081,433,0,0,4.6,2257,12,13,495,1100.0,5047
2082,1109,1,1,4.2,2838,65,22,1010,800.0,3227
2083,2953,0,0,4.5,3568,76,13,338,900.0,5047
2084,536,1,1,4.4,690,49,22,8,1700.0,215
2085,2906,0,1,4.0,1701,12,13,386,1000.0,5047
2086,1709,0,0,4.3,2635,12,13,332,600.0,5047
2087,1076,1,0,4.4,1084,48,1,179,600.0,906
2088,505,0,1,4.1,563,49,22,1349,2500.0,5047
2089,2461,1,0,4.3,3547,12,13,459,650.0,5047
2090,300,0,0,4.3,521,48,1,1504,1400.0,5047
2091,495,0,0,4.2,160,78,13,499,750.0,5047
2092,1337,0,0,4.3,67,65,13,480,400.0,5047
2093,1589,0,0,4.3,786,12,16,453,900.0,5047
2094,537,1,0,4.1,114,66,13,169,700.0,5047
2095,2445,1,0,4.3,566,78,13,407,700.0,4881
2096,1542,0,0,4.0,1443,49,33,784,500.0,5047
2097,3096,1,0,4.1,460,12,13,345,700.0,5047
2098,2995,1,0,3.9,461,78,16,340,800.0,5047
2099,2068,1,0,4.3,1133,27,13,438,800.0,5047
2100,2750,0,1,3.9,296,73,13,455,750.0,5047
2101,494,1,0,3.6,95,27,16,373,650.0,5047
2102,1368,0,0,4.0,47,78,13,461,750.0,5047
2103,1153,1,0,4.2,115,49,14,350,500.0,5047
2104,481,0,0,4.2,115,78,22,1074,1000.0,5047
2105,2724,0,1,3.7,91,48,14,353,1000.0,5047
2106,3051,1,0,4.0,85,65,35,442,400.0,5047
2107,1028,0,0,4.1,104,48,19,471,1200.0,5047
2108,2665,1,0,3.9,66,12,10,511,500.0,5047
2109,1800,1,0,4.2,382,78,13,1478,500.0,5047
2110,878,1,0,3.4,122,65,13,362,600.0,5047
2111,2480,0,1,3.9,315,49,13,404,800.0,5047
2112,471,0,0,3.7,145,66,22,571,1000.0,5047
2113,474,0,0,3.9,74,76,13,376,500.0,5047
2114,483,0,0,3.8,99,78,13,420,600.0,5047
2115,2746,1,0,3.8,260,49,13,332,700.0,5047
2116,308,1,0,4.1,124,49,22,658,900.0,5047
2117,1147,1,1,4.7,4639,15,59,1458,1300.0,5047
2118,854,1,0,4.3,652,15,17,427,750.0,5047
2119,1305,1,1,4.3,858,15,22,659,1000.0,5047
2120,1807,1,0,4.2,739,15,13,406,750.0,5047
2121,3153,1,1,4.1,94,12,62,928,300.0,4295
2122,1449,1,0,3.9,302,16,62,1063,300.0,2885
2123,858,1,0,4.0,473,26,62,235,300.0,577
2124,1574,1,0,4.3,284,76,62,330,500.0,4976
2125,1030,1,0,3.8,377,66,29,923,450.0,3147
2126,2525,1,0,4.1,210,45,9,224,150.0,3496
2127,453,1,0,4.0,1393,26,62,323,600.0,1474
2128,2386,1,0,3.9,142,58,20,238,800.0,4134
2129,884,1,0,4.1,1079,8,66,320,550.0,36
2130,1462,1,0,4.0,1072,26,62,866,350.0,4358
2131,2048,1,0,3.8,88,20,62,868,250.0,4678
2132,221,1,0,4.3,290,65,72,1392,500.0,5047
2133,1800,1,0,4.2,382,78,13,1478,500.0,3365
2134,2131,1,0,3.5,350,18,62,1196,350.0,2787
2135,3069,1,0,4.3,889,16,29,181,500.0,700
2136,2461,1,0,4.3,3547,12,13,459,650.0,4501
2137,3072,1,0,3.3,261,73,20,1196,500.0,4338
2138,968,1,0,3.9,59,26,29,1113,600.0,1500
2139,291,1,0,4.2,128,81,29,235,650.0,1996
2140,721,1,0,4.4,633,65,30,956,400.0,600
2141,589,1,0,4.2,176,26,12,1652,250.0,4093
2142,923,1,0,4.0,1864,20,20,1402,750.0,3408
2143,2624,1,0,3.5,68,81,72,1156,200.0,5047
2144,2083,1,0,3.8,236,73,20,1474,750.0,4226
2145,2252,1,0,3.8,61,31,62,1156,400.0,5047
2146,1866,1,0,4.3,1217,26,20,1488,1200.0,1498
2147,1372,1,0,3.6,206,15,62,322,400.0,670
2148,1369,1,0,3.9,370,49,70,1121,200.0,848
2149,2000,1,0,3.8,97,81,29,1465,750.0,2179
2150,1617,1,0,2.7,67,59,62,106,400.0,220
2151,2223,1,0,4.0,624,61,35,777,450.0,2095
2152,295,1,0,4.9,1746,8,30,767,400.0,5047
2153,1929,1,1,3.8,194,76,20,274,800.0,1469
2154,2387,1,0,4.1,204,78,62,1594,250.0,2706
2155,2355,1,0,4.1,1443,20,20,111,800.0,4392
2156,939,1,0,3.8,101,81,29,1190,500.0,1031
2157,1427,1,1,4.4,2860,20,20,109,750.0,4034
2158,2830,1,0,3.7,89,20,62,1145,400.0,4339
2159,2105,1,0,4.1,1125,16,29,271,650.0,1736
2160,1374,1,1,3.1,58,76,62,247,400.0,1549
2161,1734,1,1,4.2,1746,26,20,254,750.0,5047
2162,3108,1,0,4.3,146,78,20,294,650.0,965
2163,2473,1,1,4.4,3651,48,23,1464,1300.0,1762
2164,2464,1,0,4.6,2490,48,20,809,1600.0,2577
2165,2690,1,1,4.3,375,26,20,1656,1200.0,4133
2166,477,1,1,4.3,2664,49,13,406,1200.0,2502
2167,2665,1,0,3.9,67,12,10,511,500.0,3828
2168,1508,1,0,4.0,47,66,30,773,300.0,775
2169,1178,1,0,3.9,189,26,29,918,600.0,1346
2170,3104,1,0,4.4,215,8,41,773,450.0,2616
2171,1675,1,0,4.0,175,78,20,266,750.0,341
2172,1147,1,1,4.7,4657,15,59,1458,1300.0,334
2173,2569,1,0,3.9,107,48,62,1507,600.0,864
2174,1380,1,0,3.1,163,12,62,825,350.0,1536
2175,1076,1,0,4.4,1087,48,1,179,600.0,905
2176,2059,1,0,2.8,109,73,20,616,500.0,3868
2177,2598,1,0,3.0,74,73,20,1156,500.0,4607
2178,2585,1,0,4.2,444,26,20,1530,700.0,2883
2179,2101,1,1,4.3,2040,49,20,1627,1500.0,420
2180,3053,1,0,3.7,123,8,43,558,400.0,4986
2181,1457,1,0,4.0,568,26,11,778,400.0,2545
2182,2999,1,0,4.2,172,14,20,1151,800.0,4925
2183,91,1,0,3.7,42,61,20,602,900.0,1465
2184,2275,1,0,3.9,55,76,62,256,400.0,5047
2185,1209,1,0,4.0,787,66,62,90,400.0,2156
2186,1552,1,1,4.3,393,8,5,892,1600.0,707
2187,1283,1,0,3.9,238,26,20,1216,800.0,1863
2188,1994,1,0,3.5,60,20,62,1002,300.0,3468
2189,2780,1,0,4.1,54,65,20,931,400.0,3894
2190,2047,1,1,4.5,1621,15,20,1008,1300.0,3265
2191,690,1,1,3.9,54,26,62,284,350.0,3753
2192,2902,1,0,4.3,116,76,30,789,400.0,4481
2193,803,1,0,3.9,306,20,20,609,500.0,40
2194,308,1,0,4.1,125,49,22,658,900.0,4755
2195,1659,1,1,4.4,2560,26,20,158,1600.0,1430
2196,196,1,0,4.0,73,20,0,175,250.0,1625
2197,909,1,1,4.1,612,15,20,47,1100.0,2563
2198,1419,1,0,3.9,100,8,70,1121,400.0,2868
2199,2175,1,0,3.9,847,20,20,1145,700.0,1382
2200,1691,1,0,4.2,432,78,14,482,700.0,456
2201,414,1,0,4.0,90,20,72,827,650.0,1791
2202,2445,1,0,4.3,570,78,13,407,700.0,4881
2203,2078,1,1,4.0,1021,8,20,1375,700.0,3551
2204,730,1,0,3.9,148,20,30,956,500.0,2299
2205,2730,1,0,3.5,64,49,71,936,300.0,1713
2206,3051,1,0,4.0,85,65,35,442,400.0,1496
2207,1226,1,0,4.2,93,8,62,1561,300.0,3962
2208,149,1,0,3.8,62,76,20,1589,400.0,121
2209,1549,1,0,3.8,83,26,32,225,100.0,2150
2210,1481,1,0,4.1,569,26,62,820,400.0,2043
2211,819,1,0,3.9,113,73,62,861,250.0,265
2212,1141,1,0,4.0,78,14,64,864,350.0,697
2213,856,1,0,3.9,117,49,62,1474,800.0,3134
2214,1658,1,0,4.3,422,26,33,779,400.0,4480
2215,2371,1,0,2.8,296,14,20,235,600.0,3251
2216,2400,1,1,4.4,2229,48,39,1014,3000.0,4760
2217,2691,1,0,4.2,127,8,20,1654,700.0,4001
2218,1309,1,0,3.7,270,26,29,1296,500.0,251
2219,2557,1,0,3.9,241,4,13,332,700.0,2768
2220,681,1,0,4.3,7544,12,46,33,1500.0,1529
2221,1628,1,0,3.9,148,8,41,182,450.0,1966
2222,2394,1,0,4.1,68,20,20,1156,700.0,1403
2223,1362,1,0,3.8,110,78,62,84,300.0,2761
2224,2712,1,0,4.0,71,26,30,767,400.0,229
2225,256,1,0,4.2,255,81,13,401,500.0,919
2226,2604,1,0,4.2,50,45,29,181,500.0,5047
2227,1109,1,1,4.2,2840,65,22,1010,800.0,3227
2228,2549,1,0,3.7,129,26,62,1589,40.0,117
2229,2008,1,0,4.2,131,8,30,956,180.0,348
2230,1272,1,0,4.0,289,26,30,767,300.0,830
2231,2519,1,0,3.9,61,73,9,214,150.0,1632
2232,2765,1,0,4.2,1764,76,20,625,750.0,635
2233,971,1,0,3.9,454,65,62,270,400.0,1186
2234,2602,1,0,3.8,111,15,30,188,500.0,2280
2235,3020,1,0,3.0,144,16,62,242,200.0,1057
2236,854,1,0,4.3,652,15,17,427,750.0,3422
2237,1434,1,0,4.1,110,26,68,1121,150.0,3280
2238,814,1,1,3.9,96,8,21,1147,1300.0,2591
2239,1196,1,0,4.3,1703,12,46,711,1300.0,853
2240,636,1,0,3.9,442,20,20,296,600.0,5047
2241,36,1,0,4.1,41,12,30,789,150.0,2608
2242,292,1,0,3.8,262,66,20,604,850.0,5047
2243,1382,1,0,3.9,205,76,20,1235,500.0,3611
2244,1008,1,0,4.0,113,49,20,972,1000.0,4515
2245,685,1,0,4.3,1283,26,16,456,1000.0,2613
2246,3096,1,0,4.1,459,12,13,345,700.0,3118
2247,98,1,0,3.9,450,20,20,104,700.0,218
2248,1305,1,1,4.3,858,15,22,659,1000.0,2139
2249,108,1,0,4.2,231,48,2,194,300.0,3024
2250,2155,1,0,4.4,319,12,20,1375,800.0,1727
2251,203,1,0,3.9,224,12,20,1342,950.0,3988
2252,2689,1,0,3.8,59,14,69,853,300.0,297
2253,485,1,0,3.3,65,8,13,436,900.0,783
2254,3036,1,0,3.9,206,8,20,1481,800.0,4794
2255,2295,1,0,3.9,87,78,20,1242,500.0,3615
2256,566,1,1,4.2,980,78,21,913,1000.0,2929
2257,1719,1,0,3.7,184,8,62,322,500.0,4083
2258,1943,1,0,4.1,159,76,62,1451,300.0,3621
2259,2836,1,1,4.2,2270,76,21,815,1400.0,2946
2260,867,0,1,4.3,2651,8,5,718,1300.0,5047
2261,2942,1,1,4.4,1840,48,20,1009,1500.0,3887
2262,1022,1,0,3.1,54,26,29,624,500.0,4575
2263,764,1,0,3.4,334,26,20,82,550.0,3892
2264,2086,1,0,3.5,73,48,45,1476,600.0,3493
2265,1807,1,0,4.2,739,15,13,406,750.0,3579
2266,662,1,0,4.1,183,48,30,767,550.0,1927
2267,1931,1,1,4.0,2103,8,27,540,2000.0,3652
2268,1673,1,0,4.3,94,78,20,1088,550.0,1163
2269,15,1,1,4.0,932,12,21,22,1000.0,318
2270,286,1,0,4.3,392,26,13,341,700.0,1967
2271,33,1,0,3.9,169,20,62,1399,600.0,1365
2272,1824,1,0,3.9,64,8,63,819,250.0,4235
2273,2195,1,1,4.3,763,48,20,1494,1400.0,5047
2274,1490,1,0,4.1,1117,8,20,14,1500.0,4871
2275,493,1,0,3.7,81,20,62,1571,200.0,3161
2276,537,1,0,4.1,114,66,13,169,700.0,3222
2277,78,1,0,4.0,867,48,62,1608,400.0,3996
2278,2011,1,0,2.8,54,81,62,1617,400.0,144
2279,740,1,0,2.9,330,16,29,1002,600.0,2598
2280,894,1,0,3.2,56,20,72,1268,400.0,5047
2281,2539,1,0,3.8,106,65,62,1561,200.0,4619
2282,601,1,0,4.1,115,26,14,350,450.0,628
2283,21,1,0,3.9,157,85,20,1196,450.0,4402
2284,521,1,0,4.2,391,26,13,401,500.0,2580
2285,605,1,0,4.0,104,20,20,1260,500.0,2872
2286,732,1,0,4.0,78,20,30,773,500.0,5024
2287,901,1,0,4.2,121,48,21,1152,1000.0,3066
2288,2746,1,0,3.8,260,49,13,332,700.0,5047
2289,2558,1,0,4.1,152,81,13,455,300.0,407
2290,3130,1,0,3.9,256,20,20,1098,700.0,2145
2291,2737,1,0,2.9,50,8,62,1589,350.0,741
2292,2799,1,0,4.0,134,12,62,821,450.0,1509
2293,3125,1,0,4.0,68,12,30,767,250.0,2212
2294,1416,1,0,3.9,51,26,62,1652,200.0,4271
2295,859,1,0,3.5,62,12,62,266,400.0,5047
2296,42,1,0,3.9,184,73,20,1575,400.0,4221
2297,1568,1,0,4.0,1203,8,8,663,2000.0,1481
2298,1204,1,0,3.8,208,15,20,1597,400.0,4721
2299,1098,1,0,3.9,200,26,62,1552,400.0,5047
2300,480,1,1,4.0,144,26,13,463,700.0,396
2301,1842,1,0,3.9,117,78,20,513,600.0,5047
2302,220,1,1,4.2,937,12,13,385,750.0,4896
2303,705,1,1,4.3,61,8,20,1541,700.0,1246
2304,439,1,0,4.2,33,15,30,787,300.0,2079
2305,2732,1,0,4.4,222,49,62,319,700.0,2581
2306,2782,1,1,4.1,765,78,21,29,1200.0,225
2307,1801,1,0,3.9,186,45,62,563,400.0,2648
2308,2072,0,0,3.7,32,14,20,1335,800.0,5047
2309,1517,1,0,3.8,66,26,62,1571,200.0,1746
2310,465,1,0,3.4,50,12,20,1234,600.0,1125
2311,1945,1,1,4.1,294,66,20,914,1000.0,490
2312,2420,1,0,3.6,82,73,20,1196,500.0,4950
2313,2206,1,0,3.7,162,15,20,604,700.0,5047
2314,1480,1,0,4.0,48,8,20,1019,1500.0,5047
2315,677,1,0,2.8,94,26,20,610,600.0,5047
2316,2980,1,0,3.9,134,81,20,1537,550.0,4449
2317,1054,1,0,4.4,69,48,62,789,300.0,3269
2318,2951,0,0,4.2,618,8,13,369,500.0,5047
2319,1085,1,0,3.9,257,26,20,1277,650.0,5047
2320,2877,1,0,3.7,66,78,13,483,800.0,1724
2321,494,1,0,3.6,95,27,16,373,650.0,1768
2322,1153,1,0,4.2,115,49,14,350,500.0,5047
2323,2674,1,0,3.8,71,26,13,332,500.0,2009
2324,229,0,1,4.1,373,8,20,1156,650.0,5047
2325,1068,1,1,4.3,225,49,5,122,2000.0,3273
2326,1692,1,0,3.7,74,20,62,1156,300.0,5047
2327,878,1,0,3.4,122,65,13,362,600.0,224
2328,2620,1,0,4.1,402,15,20,1378,750.0,5047
2329,700,1,0,4.1,198,26,20,1544,650.0,1103
2330,2949,1,0,3.8,74,85,20,672,1000.0,4132
2331,2626,1,0,3.5,126,20,20,558,700.0,5047
2332,1062,1,0,3.0,40,8,30,950,200.0,4014
2333,1955,1,0,3.7,279,8,20,1272,800.0,3437
2334,3028,1,1,4.1,523,26,20,619,800.0,5047
2335,2952,1,0,3.8,102,26,30,789,300.0,1654
2336,324,1,0,3.0,110,26,20,51,700.0,5047
2337,483,1,0,3.8,96,78,13,420,600.0,2506
2338,1727,1,0,3.6,91,26,20,1283,550.0,49
2339,1662,1,1,2.2,406,49,20,1109,1000.0,3987
2340,684,1,1,4.2,4732,12,20,1206,1500.0,5047
2341,124,1,0,3.9,101,78,62,1156,150.0,5047
2342,1081,1,0,3.8,37,78,20,213,400.0,1700
2343,2683,0,0,3.9,122,8,20,1016,500.0,5047
2344,2207,1,1,4.3,550,73,20,570,1200.0,2662
2345,2380,1,0,4.0,153,26,20,1272,700.0,5047
2346,809,1,0,3.3,73,59,29,1470,750.0,5047
2347,1970,1,1,4.4,1110,12,21,208,1200.0,5047
2348,2021,1,1,4.0,929,8,20,1491,800.0,1752
2349,49,1,0,4.0,558,26,20,1277,900.0,2486
2350,952,1,0,3.8,72,8,13,343,650.0,5047
2351,2310,1,1,4.1,247,26,20,1033,800.0,5047
2352,1620,1,1,4.6,1211,76,21,146,1700.0,5047
2353,1645,1,1,4.5,1394,12,21,558,1700.0,16
2354,2995,1,0,3.9,463,78,16,340,800.0,478
2355,2235,1,1,4.4,484,76,5,1124,1900.0,4146
2356,2861,1,1,4.3,500,48,21,558,1300.0,1564
2357,1410,1,0,2.6,72,4,62,1589,300.0,5047
2358,2888,1,1,4.0,1912,49,20,1663,2100.0,808
2359,2398,1,0,4.1,391,15,20,544,600.0,4108
2360,2003,1,1,4.1,450,12,20,1156,1000.0,745
2361,258,1,1,4.2,474,15,20,1272,1700.0,3846
2362,2638,1,1,3.9,1361,49,37,1156,2100.0,1898
2363,959,1,0,4.2,133,15,20,162,1500.0,4125
2364,1212,0,0,3.9,39,8,20,617,500.0,5047
2365,2715,1,1,4.3,3484,48,61,646,1700.0,5047
2366,255,1,0,4.2,974,26,20,596,1100.0,1541
2367,1642,1,1,4.1,860,65,20,1534,1400.0,3966
2368,326,1,0,4.0,779,12,20,42,650.0,4597
2369,404,1,0,3.6,104,8,13,404,800.0,423
2370,1169,0,0,3.4,8,8,62,1156,450.0,5047
2371,676,1,0,4.0,360,65,20,610,1000.0,4724
2372,776,1,0,3.5,98,26,20,1209,600.0,2334
2373,2736,1,0,4.1,290,43,62,328,600.0,5047
2374,679,1,0,3.3,201,15,20,521,700.0,1410
2375,950,1,1,4.0,455,15,20,604,1000.0,5047
2376,2685,1,0,4.3,901,78,20,1013,2000.0,3440
2377,1902,1,0,3.7,50,51,20,1554,750.0,5047
2378,2834,1,1,4.2,2923,12,20,970,1000.0,4008
2379,156,1,1,4.1,853,12,20,1534,1400.0,3313
2380,231,1,1,4.1,207,26,5,25,1500.0,4518
2381,1513,1,1,4.1,354,66,20,1549,1200.0,1036
2382,2186,1,1,4.0,378,15,20,1243,850.0,5047
2383,906,1,1,4.3,3126,49,20,1416,1500.0,4492
2384,2806,1,1,4.4,218,76,20,1529,850.0,5047
2385,1230,1,1,4.4,712,66,20,1090,1000.0,5047
2386,1044,1,0,3.6,54,20,20,611,600.0,3002
2387,2165,1,1,3.8,297,26,20,1222,1200.0,3293
2388,2773,1,0,4.0,176,43,29,834,300.0,5047
2389,1556,1,0,3.9,118,20,20,673,1000.0,3252
2390,2794,1,0,4.0,2418,26,46,847,1400.0,5047
2391,3098,1,1,4.1,1053,26,72,709,1400.0,5047
2392,48,1,1,4.4,861,49,20,157,1800.0,4502
2393,1036,1,0,3.8,109,43,72,1002,400.0,5047
2394,2221,0,1,3.8,108,78,4,1196,1400.0,5047
2395,1467,1,0,4.0,528,18,29,314,350.0,5047
2396,3107,1,1,3.8,81,78,20,604,800.0,5047
2397,1822,1,0,3.2,46,78,62,1156,300.0,5047
